zip_code,year,population
46368,2015,39143
46368,2014,38930
46368,2013,38517
46368,2012,38310
46368,2011,38001
46368,2010,38691
46371,2016,4003
46371,2015,4370
46371,2014,3942
46371,2013,3636
46371,2012,3559
46371,2011,3482
46371,2010,3599
46373,2016,14849
46373,2015,14679
46373,2014,14092
46373,2013,14089
46373,2012,13694
46373,2011,13326
46373,2010,13859
46374,2016,1033
46374,2015,1113
46374,2014,1039
46374,2013,826
46374,2012,959
46374,2011,1018
46374,2010,1012
46375,2016,23127
46375,2015,23475
46375,2014,23506
46375,2013,23626
46375,2012,23752
46375,2011,23707
46375,2010,23820
46376,2016,280
46376,2015,328
46376,2014,338
46376,2013,372
46376,2012,398
46376,2011,427
46376,2010,398
46377,2016,326
46377,2015,458
46377,2014,401
46377,2013,405
46377,2012,350
46377,2011,313
46377,2010,386
46379,2016,137
46379,2015,268
46379,2014,261
46379,2013,210
46379,2012,291
46379,2011,264
46379,2010,202
46381,2016,81
46381,2015,81
46381,2014,363
46381,2013,372
46381,2012,420
46381,2011,400
46381,2010,235
46382,2016,1858
46382,2015,1962
46382,2014,2071
46382,2013,2200
46382,2012,2212
46382,2011,2194
46382,2010,2108
46383,2016,40866
46383,2015,40250
46383,2014,39630
46383,2013,40009
46383,2012,39202
46383,2011,39159
46383,2010,39687
46385,2016,39743
46385,2015,40337
46385,2014,39921
46385,2013,38675
46385,2012,38335
46385,2011,38026
46385,2010,38866
46390,2016,2925
46390,2015,2728
46390,2014,2533
46390,2013,2517
46390,2012,2541
46390,2011,2591
46390,2010,2796
46391,2016,10252
46391,2015,10264
46391,2014,10558
46391,2013,10275
46391,2012,10153
46391,2011,9836
46391,2010,9726
46392,2016,8022
46392,2015,8111
46392,2014,8216
46392,2013,7834
46392,2012,7856
46392,2011,7877
46392,2010,7957
46393,2016,248
46393,2015,290
46393,2014,199
46393,2013,411
46393,2012,337
46393,2011,412
46393,2010,399
46394,2016,11992
46394,2015,12055
46394,2014,12213
46394,2013,12289
46394,2012,12606
46394,2011,12555
46394,2010,12258
46402,2016,6284
46402,2015,6662
46402,2014,6359
46402,2013,6603
46402,2012,6692
46402,2011,6811
46402,2010,6726
46403,2016,13869
46403,2015,13040
46403,2014,12705
46403,2013,12223
46403,2012,12938
46403,2011,12292
46403,2010,12601
46404,2016,17332
46404,2015,17146
46404,2014,16935
46404,2013,16988
46404,2012,16888
46404,2011,17539
46404,2010,17326
46405,2016,11658
46405,2015,11530
46405,2014,11378
46405,2013,11500
46405,2012,11854
46405,2011,12027
46405,2010,11746
46406,2016,9402
46406,2015,9658
46406,2014,10196
46406,2013,9898
46406,2012,9876
46406,2011,10096
46406,2010,9900
46407,2016,11728
46407,2015,12071
46407,2014,12473
46407,2013,12798
46407,2012,13076
46407,2011,13872
46407,2010,12656
46408,2016,15640
46408,2015,16072
46408,2014,16339
46408,2013,16820
46408,2012,16577
46408,2011,16867
46408,2010,17030
46409,2016,8094
46409,2015,8168
46409,2014,8695
46409,2013,9150
46409,2012,9799
46409,2011,9749
46409,2010,8932
46410,2016,38721
46410,2015,39017
46410,2014,38690
46410,2013,39023
46410,2012,38990
46410,2011,38656
46410,2010,38340
46501,2016,3653
46501,2015,3529
46501,2014,3740
46501,2013,3892
46501,2012,3858
46501,2011,3974
46501,2010,3856
46502,2016,283
46502,2015,329
46502,2014,423
46502,2013,479
46502,2012,454
46502,2011,174
46502,2010,115
46504,2016,3601
46504,2015,3520
46504,2014,3477
46504,2013,3544
46504,2012,3490
46504,2011,3305
46504,2010,3413
46506,2016,9587
46506,2015,10027
46506,2014,9869
46506,2013,10037
46506,2012,10223
46506,2011,10148
46506,2010,10070
46507,2016,9409
46507,2015,9276
46507,2014,9321
46507,2013,8786
46507,2012,8963
46507,2011,8730
46507,2010,9128
46508,2016,143
46508,2015,148
46508,2014,159
46508,2013,140
46508,2012,202
46508,2011,265
46508,2010,217
46510,2016,3786
46510,2015,3666
46510,2014,3438
46510,2013,3142
46510,2012,3178
46510,2011,3217
46510,2010,3631
46511,2016,4228
46511,2015,4426
46511,2014,4384
46511,2013,4292
46511,2012,4589
46511,2011,4724
46511,2010,4435
46514,2016,40956
46514,2015,40108
46514,2014,39975
46514,2013,40147
46514,2012,39298
46514,2011,40130
46514,2010,40263
46516,2016,33885
46516,2015,33760
46516,2014,34257
46516,2013,34372
46516,2012,34309
46516,2011,32956
46516,2010,33501
46517,2016,24162
46517,2015,23959
46517,2014,23361
46517,2013,22891
46517,2012,22970
46517,2011,23851
46517,2010,23764
46524,2016,2213
46524,2015,2405
46524,2014,2471
46524,2013,2541
46524,2012,2581
46524,2011,2818
46524,2010,2326
46526,2016,32827
46526,2015,33236
46526,2014,32957
46526,2013,33137
46526,2012,32644
46526,2011,32470
46526,2010,30671
46528,2016,26053
46528,2015,25379
46528,2014,25116
46528,2013,25001
46528,2012,24966
46528,2011,24399
46528,2010,26104
46530,2016,30783
46530,2015,30859
46530,2014,29932
46530,2013,29699
46530,2012,29892
46530,2011,29771
46530,2010,30614
46531,2016,1431
46531,2015,1721
46531,2014,1577
46531,2013,1365
46531,2012,1498
46531,2011,1626
46531,2010,1458
46532,2016,1905
46532,2015,1972
46532,2014,2177
46532,2013,1983
46532,2012,2031
46532,2011,1903
46532,2010,1905
46534,2016,11731
46534,2015,11211
46534,2014,11048
46534,2013,11272
46534,2012,11393
46534,2011,11199
46534,2010,11263
46536,2016,3471
46536,2015,3490
46536,2014,3510
46536,2013,3454
46536,2012,3369
46536,2011,3208
46536,2010,3445
46537,2016,606
46537,2015,594
46537,2014,448
46537,2013,468
46537,2012,396
46537,2011,328
46537,2010,433
46538,2016,3753
46538,2015,3722
46538,2014,4023
46538,2013,3897
46538,2012,3841
46538,2011,4009
46538,2010,3867
46539,2016,1971
46539,2015,1957
46539,2014,1911
46539,2013,1950
46539,2012,1897
46539,2011,2106
46539,2010,2298
46540,2016,11484
46540,2015,11837
46540,2014,11579
46540,2013,11559
46540,2012,11501
46540,2011,11365
46540,2010,11702
46542,2016,3919
46542,2015,3902
46542,2014,4053
46542,2013,3764
46542,2012,4041
46542,2011,3924
46542,2010,4198
46543,2016,3721
46543,2015,3849
46543,2014,3732
46543,2013,4140
46543,2012,4022
46543,2011,3546
46543,2010,3654
46544,2016,31576
46544,2015,31502
46544,2014,31217
46544,2013,31130
46544,2012,30761
46544,2011,30828
46544,2010,30759
46545,2016,24226
46545,2015,23792
46545,2014,24147
46545,2013,24723
46545,2012,25090
46545,2011,25310
46545,2010,25082
46550,2016,13028
46550,2015,12987
46550,2014,12965
46550,2013,12608
46550,2012,12568
46550,2011,12443
46550,2010,12311
46552,2016,6904
46552,2015,6906
46552,2014,7153
46552,2013,6865
46552,2012,6891
46552,2011,6573
46552,2010,6834
46553,2016,3215
46553,2015,3063
46553,2014,3020
46553,2013,3389
46553,2012,3567
46553,2011,3744
46553,2010,3428
46554,2016,5071
46554,2015,5101
46554,2014,5058
46554,2013,4933
46554,2012,4698
46554,2011,4882
46554,2010,4942
46555,2016,2991
46555,2015,2875
46555,2014,2961
46555,2013,2991
46555,2012,2829
46555,2011,2821
46555,2010,2835
46556,2016,7468
46556,2015,7213
46556,2014,7395
46556,2013,7027
46556,2012,7207
46556,2011,7405
46556,2010,7314
46561,2016,13166
46561,2015,14343
46561,2014,14130
46561,2013,13482
46561,2012,13801
46561,2011,13348
46561,2010,13343
46562,2016,5309
46562,2015,5416
46562,2014,5129
46562,2013,4937
46562,2012,4848
46562,2011,4770
46562,2010,4788
46563,2016,23924
46563,2015,23860
46563,2014,23823
46563,2013,23742
46563,2012,23347
46563,2011,23453
46563,2010,23599
46565,2016,8405
46565,2015,8414
46565,2014,8357
46565,2013,8356
46565,2012,7802
46565,2011,8108
46565,2010,7950
46567,2016,8854
46567,2015,8664
46567,2014,9093
46567,2013,9417
46567,2012,9335
46567,2011,9353
46567,2010,9405
46570,2016,1115
46570,2015,1230
46570,2014,1226
46570,2013,1189
46570,2012,1330
46570,2011,1330
46570,2010,1060
46571,2016,5297
46571,2015,5342
46571,2014,5292
46571,2013,5398
46571,2012,6458
46571,2011,6780
46571,2010,5532
46573,2016,3687
46573,2015,3534
46573,2014,3401
46573,2013,3492
46573,2012,3518
46573,2011,3677
46573,2010,3565
46574,2016,9004
46574,2015,7948
46574,2014,7678
46574,2013,7644
46574,2012,7551
46574,2011,7638
46574,2010,8339
46580,2016,21606
46580,2015,21333
46580,2014,21354
46580,2013,21263
46580,2012,21210
46580,2011,21332
46580,2010,21338
46582,2016,12892
46582,2015,12767
46582,2014,12238
46582,2013,12280
46582,2012,12116
46582,2011,12090
46582,2010,12378
46590,2016,5129
46590,2015,4935
46590,2014,4934
46590,2013,4899
46590,2012,4862
46590,2011,4806
46590,2010,4908
46595,2016,122
46595,2015,87
46595,2014,52
46595,2013,73
46595,2012,66
46595,2011,217
46595,2010,163
46601,2016,6418
46601,2015,6568
46601,2014,6543
46601,2013,5851
46601,2012,6094
46601,2011,6021
46601,2010,6090
46613,2016,10872
46613,2015,11336
46613,2014,11110
46613,2013,11196
46613,2012,11193
46613,2011,11536
46613,2010,10893
46614,2016,30581
46614,2015,30179
46614,2014,30236
46614,2013,30780
46614,2012,30730
46614,2011,30551
46614,2010,29573
46615,2016,13720
46615,2015,14076
46615,2014,14877
46615,2013,15869
46615,2012,15167
46615,2011,15583
46615,2010,14609
46616,2016,5661
46616,2015,5715
46616,2014,5342
46616,2013,5232
46616,2012,5593
46616,2011,5498
46616,2010,5667
46617,2016,9169
46617,2015,9403
46617,2014,9699
46617,2013,9947
46617,2012,10190
46617,2011,10182
46617,2010,9601
46619,2016,22350
46619,2015,21117
46619,2014,22114
46619,2013,21045
46619,2012,21229
46619,2011,21027
46619,2010,21408
46628,2016,25263
46628,2015,25017
46628,2014,26020
46628,2013,26475
46628,2012,26702
46628,2011,26423
46628,2010,25650
46635,2016,6499
46635,2015,6504
46635,2014,5868
46635,2013,5719
46635,2012,5641
46635,2011,5696
46635,2010,6654
46637,2016,15247
46637,2015,15766
46637,2014,14446
46637,2013,14748
46637,2012,14532
46637,2011,14558
46637,2010,15314
46701,2016,8000
46701,2015,7837
46701,2014,7707
46701,2013,7798
46701,2012,7724
46701,2011,7952
46701,2010,7979
46702,2016,2207
46702,2015,2251
46702,2014,2092
46702,2013,2142
46702,2012,2241
46702,2011,2427
46702,2010,2304
46703,2016,17624
46703,2015,17532
46703,2014,17608
46703,2013,18016
46703,2012,17894
46703,2011,17916
46703,2010,18029
46704,2016,28
46704,2015,38
46704,2014,131
46704,2013,194
46704,2012,179
46704,2011,150
46704,2010,60
46705,2016,1574
46705,2015,1495
46705,2014,1707
46705,2013,1625
46705,2012,1876
46705,2011,1949
46705,2010,1583
46706,2016,18535
46706,2015,18629
46706,2014,19095
46706,2013,19363
46706,2012,18998
46706,2011,18490
46706,2010,18630
46710,2016,3916
46710,2015,4182
46710,2014,4422
46710,2013,4446
46710,2012,4564
46710,2011,5083
46710,2010,4679
46711,2016,7252
46711,2015,7610
46711,2014,7626
46711,2013,7813
46711,2012,7686
46711,2011,8089
46711,2010,7698
46714,2016,14498
46714,2015,14616
46714,2014,14599
46714,2013,14414
46714,2012,14478
46714,2011,14474
46714,2010,14645
46721,2016,4893
46721,2015,5002
46721,2014,5109
46721,2013,5026
46721,2012,5028
46721,2011,5259
46721,2010,5058
46723,2016,7518
46723,2015,7486
46723,2014,7372
46723,2013,7162
46723,2012,7259
46723,2011,6997
46723,2010,7692
46725,2016,22888
46725,2015,23062
46725,2014,23102
46725,2013,23109
46725,2012,22979
46725,2011,22716
46725,2010,23080
46730,2016,1106
46730,2015,1087
46730,2014,1185
46730,2013,1277
46730,2012,1350
46730,2011,1459
46730,2010,1381
46731,2016,546
46731,2015,549
46731,2014,488
46731,2013,605
46731,2012,566
46731,2011,449
46731,2010,559
46732,2016,3518
46732,2015,3598
46732,2014,3297
46732,2013,3128
46732,2012,2922
46732,2011,2830
46732,2010,3169
46733,2016,18776
46733,2015,18397
46733,2014,18274
46733,2013,18411
46733,2012,18896
46733,2011,18938
46733,2010,18777
46737,2016,7430
46737,2015,7621
46737,2014,7260
46737,2013,7012
46737,2012,7112
46737,2011,6954
46737,2010,7068
46738,2016,8387
46738,2015,8265
46738,2014,7858
46738,2013,7777
46738,2012,7913
46738,2011,7679
46738,2010,7918
46740,2016,4646
46740,2015,4610
46740,2014,5032
46740,2013,4534
46740,2012,4113
46740,2011,4161
46740,2010,4060
46741,2016,4579
46741,2015,4462
46741,2014,4574
46741,2013,4798
46741,2012,4748
46741,2011,4812
46741,2010,4647
46742,2016,3369
46742,2015,3416
46742,2014,3492
46742,2013,3332
46742,2012,3539
46742,2011,3579
46742,2010,3488
46743,2016,2177
46743,2015,2282
46743,2014,2061
46743,2013,1938
46743,2012,1824
46743,2011,1631
46743,2010,1971
46745,2016,1774
46745,2015,1922
46745,2014,1901
46745,2013,1931
46745,2012,1940
46745,2011,1859
46745,2010,1841
46746,2016,4263
46746,2015,4221
46746,2014,4113
46746,2013,4051
46746,2012,3985
46746,2011,3902
46746,2010,4036
46747,2016,2981
46747,2015,3026
46747,2014,3054
46747,2013,2923
46747,2012,2503
46747,2011,2589
46747,2010,2693
46748,2016,5471
46748,2015,5971
46748,2014,5769
46748,2013,5371
46748,2012,5374
46748,2011,4888
46748,2010,5134
46750,2016,26965
46750,2015,26957
46750,2014,27337
46750,2013,27432
46750,2012,27475
46750,2011,27103
46750,2010,27221
46755,2016,15381
46755,2015,15372
46755,2014,15092
46755,2013,15239
46755,2012,15203
46755,2011,15360
46755,2010,15062
46759,2016,421
46759,2015,343
46759,2014,411
46759,2013,635
46759,2012,612
46759,2011,673
46759,2010,652
46760,2016,1344
46760,2015,1441
46760,2014,1399
46760,2013,1363
46760,2012,1564
46760,2011,1581
46760,2010,1382
46761,2016,12435
46761,2015,12275
46761,2014,12171
46761,2013,11998
46761,2012,11503
46761,2011,11525
46761,2010,12039
46763,2016,2237
46763,2015,1942
46763,2014,1982
46763,2013,1919
46763,2012,1712
46763,2011,1441
46763,2010,1631
46764,2016,1360
46764,2015,1242
46764,2014,1171
46764,2013,1211
46764,2012,1495
46764,2011,1586
46764,2010,1497
46765,2016,5408
46765,2015,5646
46765,2014,5625
46765,2013,5457
46765,2012,5602
46765,2011,5491
46765,2010,5341
46766,2016,844
46766,2015,625
46766,2014,689
46766,2013,720
46766,2012,832
46766,2011,786
46766,2010,685
46767,2016,8500
46767,2015,8321
46767,2014,8560
46767,2013,8280
46767,2012,8436
46767,2011,8104
46767,2010,8564
46770,2016,2896
46770,2015,2774
46770,2014,2725
46770,2013,2883
46770,2012,2809
46770,2011,2880
46770,2010,2716
46771,2016,0
46771,2015,0
46771,2014,0
46771,2013,0
46771,2012,43
46771,2011,47
46771,2010,105
46772,2016,3413
46772,2015,3600
46772,2014,3410
46772,2013,3488
46772,2012,3426
46772,2011,3134
46772,2010,3411
46773,2016,3346
46773,2015,3353
46773,2014,3495
46773,2013,3743
46773,2012,3886
46773,2011,3685
46773,2010,3662
46774,2016,16809
46774,2015,17308
46774,2014,16967
46774,2013,16550
46774,2012,16244
46774,2011,15944
46774,2010,16008
46776,2016,1417
46776,2015,1251
46776,2014,1421
46776,2013,1516
46776,2012,1492
46776,2011,1533
46776,2010,1484
46777,2016,6479
46777,2015,6334
46777,2014,6200
46777,2013,6271
46777,2012,6274
46777,2011,6341
46777,2010,6259
46779,2016,2229
46779,2015,2271
46779,2014,2077
46779,2013,2087
46779,2012,2142
46779,2011,2234
46779,2010,2166
46781,2016,874
46781,2015,902
46781,2014,975
46781,2013,825
46781,2012,915
46781,2011,866
46781,2010,793
46783,2016,6364
46783,2015,6623
46783,2014,6538
46783,2013,6144
46783,2012,5888
46783,2011,6416
46783,2010,6396
46784,2016,2185
46784,2015,2129
46784,2014,2269
46784,2013,2141
46784,2012,2072
46784,2011,1922
46784,2010,2236
46785,2016,1648
46785,2015,2023
46785,2014,1908
46785,2013,1992
46785,2012,1926
46785,2011,1844
46785,2010,1542
46786,2016,157
46786,2015,258
46786,2014,313
46786,2013,371
46786,2012,238
46786,2011,244
46786,2010,102
46787,2016,3698
46787,2015,3647
46787,2014,3734
46787,2013,3946
46787,2012,4000
46787,2011,3951
46787,2010,3893
46788,2016,3541
46788,2015,3210
46788,2014,3125
46788,2013,2798
46788,2012,2628
46788,2011,2810
46788,2010,3260
46791,2016,1052
46791,2015,1027
46791,2014,973
46791,2013,696
46791,2012,761
46791,2011,759
46791,2010,918
46792,2016,3613
46792,2015,3850
46792,2014,3604
46792,2013,3503
46792,2012,3451
46792,2011,3519
46792,2010,3499
46793,2016,4412
46793,2015,4332
46793,2014,4312
46793,2013,4404
46793,2012,4495
46793,2011,4445
46793,2010,4292
46794,2016,1590
46794,2015,1724
46794,2014,2026
46794,2013,2124
46794,2012,2121
46794,2011,2181
46794,2010,1587
46795,2016,6519
46795,2015,6212
46795,2014,5767
46795,2013,5481
46795,2012,5699
46795,2011,5458
46795,2010,5608
46797,2016,3868
46797,2015,4060
46797,2014,4048
46797,2013,4129
46797,2012,3961
46797,2011,4185
46797,2010,3957
46798,2016,1524
46798,2015,1567
46798,2014,1703
46798,2013,2107
46798,2012,2156
46798,2011,1939
46798,2010,1661
46799,2016,228
46799,2015,228
46799,2014,185
46799,2013,169
46799,2012,162
46799,2011,234
46799,2010,212
46802,2016,11073
46802,2015,11280
46802,2014,10588
46802,2013,11136
46802,2012,10976
46802,2011,11192
46802,2010,11086
46803,2016,9766
46803,2015,9544
46803,2014,9737
46803,2013,9314
46803,2012,8932
46803,2011,8202
46803,2010,9758
46804,2016,28865
46804,2015,28618
46804,2014,28089
46804,2013,27105
46804,2012,26719
46804,2011,26619
46804,2010,27245
46805,2016,21017
46805,2015,20565
46805,2014,20828
46805,2013,21166
46805,2012,21462
46805,2011,21463
46805,2010,21306
46806,2016,25100
46806,2015,24830
46806,2014,25316
46806,2013,24414
46806,2012,23990
46806,2011,23833
46806,2010,23560
46807,2016,16895
46807,2015,16233
46807,2014,16008
46807,2013,15819
46807,2012,15632
46807,2011,16281
46807,2010,16072
46808,2016,19220
46808,2015,19053
46808,2014,18951
46808,2013,18939
46808,2012,19495
46808,2011,19891
46808,2010,19309
46809,2016,8583
46809,2015,7944
46809,2014,7900
46809,2013,8186
46809,2012,8230
46809,2011,8286
46809,2010,8947
46814,2016,12272
46814,2015,12285
46814,2014,12615
46814,2013,12993
46814,2012,12883
46814,2011,12365
46814,2010,12281
46815,2016,28068
46815,2015,27522
46815,2014,27366
46815,2013,27158
46815,2012,26936
46815,2011,26294
46815,2010,26522
46816,2016,18447
46816,2015,18391
46816,2014,17970
46816,2013,17688
46816,2012,19003
46816,2011,18632
46816,2010,18116
46818,2016,20767
46818,2015,20370
46818,2014,20498
46818,2013,19746
46818,2012,18998
46818,2011,18359
46818,2010,18790
46819,2016,9550
46819,2015,9441
46819,2014,9199
46819,2013,9407
46819,2012,8865
46819,2011,9038
46819,2010,8765
46825,2016,28890
46825,2015,28560
46825,2014,28740
46825,2013,28800
46825,2012,28901
46825,2011,28668
46825,2010,27931
46835,2016,34463
46835,2015,34090
46835,2014,33268
46835,2013,32855
46835,2012,32278
46835,2011,32957
46835,2010,33604
46845,2016,21802
46845,2015,21972
46845,2014,21560
46845,2013,21528
46845,2012,21406
46845,2011,21129
46845,2010,22117
46901,2016,39867
46901,2015,39174
46901,2014,39096
46901,2013,38943
46901,2012,38946
46901,2011,38464
46901,2010,37633
46902,2016,35993
46902,2015,35949
46902,2014,36239
46902,2013,35465
46902,2012,35497
46902,2011,36115
46902,2010,35697
46910,2016,3354
46910,2015,3482
46910,2014,3247
46910,2013,3373
46910,2012,3463
46910,2011,3451
46910,2010,3360
46911,2016,1224
46911,2015,1230
46911,2014,1369
46911,2013,1398
46911,2012,1580
46911,2011,1716
46911,2010,1439
46913,2016,1232
46913,2015,1204
46913,2014,1198
46913,2013,1201
46913,2012,1210
46913,2011,950
46913,2010,1329
46914,2016,1748
46914,2015,1905
46914,2014,1476
46914,2013,1665
46914,2012,1945
46914,2011,2189
46914,2010,4908
46915,2016,614
46915,2015,624
46915,2014,718
46915,2013,745
46915,2012,800
46915,2011,741
46915,2010,679
46917,2016,1926
46917,2015,2048
46917,2014,2159
46917,2013,2205
46917,2012,1900
46917,2011,1898
46917,2010,1853
46919,2016,2427
46919,2015,2470
46919,2014,2680
46919,2013,2472
46919,2012,2660
46919,2011,2550
46919,2010,2390
46920,2016,1076
46920,2015,983
46920,2014,1071
46920,2013,1068
46920,2012,1144
46920,2011,1188
46920,2010,1045
46922,2016,25
46922,2015,29
46922,2014,0
46922,2013,0
46922,2012,0
46922,2011,0
46922,2010,61
46923,2016,8059
46923,2015,8232
46923,2014,7836
46923,2013,7749
46923,2012,7773
46923,2011,7667
46923,2010,8048
46926,2016,1540
46926,2015,1781
46926,2014,1749
46926,2013,1767
46926,2012,1725
46926,2011,1755
46926,2010,1708
46928,2016,4552
46928,2015,4815
